index,Giá Q3/22,Giá Q4/22,Giá Q1/23,Giá Q2/23,Giá Q3/23,Giá Q4/23,Giá Q1/24,Giá Q2/24,Giá Q3/24,Giá Q2/22
2,38.4 40.0 44.8,39.3 41.0 100.2,40.5 44.8 107.4,41.2 45.0 49.7,41.3 44.5 46.8,41.3 44.2 48.0,47.6 52.0 64.6,50.4 58.8 66.1,53.4 61.1 116.6,
3,74.3 83.3 110.0,75.3 87.5 106.3,80.4 91.7 113.0,83.3 91.7 104.9,84.0 99.1 166.7,85.6 108.0 115.0,86.4 103.4 107.6,96.1 100.0 161.6,99.7 114.8 231.9,
8,38.0 41.9 44.0,37.0 41.0 47.7,35.0 43.9 47.2,41.7 46.7 54.3,39.7 44.4 58.1,38.6 50.8 59.0,50.0 58.4 66.1,52.1 58.3 62.4,51.3 55.0 61.3,
10,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
43,135.0 208.0 334.0,114.0 167.0 277.0,107.0 147.0 233.0,107.0 147.0 233.0,107.0 147.0 233.0,70.0 201.0 479.0,136.0 299.0 634.0,126.0 316.0 646.0,131.0 303.0 600.0,
48,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
50,229.0 276.0 363.0,224.0 255.0 289.0,228.0 257.0 290.0,216.0 289.0 367.0,240.0 316.0 431.0,169.0 238.0 322.0,146.0 225.0 331.0,148.0 259.0 411.0,168.0 259.0 357.0,
52,150.0 177.0 242.0,179.0 220.0 336.0,179.0 220.0 336.0,199.0 251.0 381.0,169.0 223.0 327.0,149.0 228.0 334.0,142.0 214.0 246.0,212.0 232.0 259.0,204.0 241.0 337.0,
61,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
69,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
73,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
74,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
82,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
83,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
85,74.3 83.3 110.0,75.3 87.5 106.3,80.4 91.7 113.0,83.3 91.7 104.9,84.0 99.1 166.7,85.6 108.0 115.0,86.4 103.4 107.6,96.1 100.0 161.6,99.7 114.8 231.9,
88,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
89,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
92,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
96,40.0 42.3 43.4,41.0 42.1 43.4,41.0 42.1 43.4,41.0 42.1 43.4,41.0 42.1 43.4,41.0 42.1 43.4,41.0 42.1 43.4,53.2 59.3 64.4,58.7 67.6 74.0,
97,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
101,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
102,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
103,56.0 60.3 72.8,59.8 65.8 71.3,65.2 73.8 91.4,64.7 72.1 82.5,61.1 69.3 81.4,63.5 72.0 87.7,68.4 76.6 86.7,73.8 80.0 83.3,73.2 87.7 103.6,
106,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
108,45.8 54.2 57.0,45.8 54.2 57.0,45.8 54.2 57.0,53.9 58.3 65.1,51.5 56.9 67.2,63.6 66.8 81.2,63.6 66.8 81.2,76.5 88.9 92.2,76.5 84.5 87.6,
109,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
114,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
115,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
116,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
124,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
125,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
126,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
128,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
130,56.0 60.3 72.8,59.8 65.8 71.3,65.2 73.8 91.4,64.7 72.1 82.5,61.1 69.3 81.4,63.5 72.0 87.7,68.4 76.6 86.7,73.8 80.0 83.3,73.2 87.7 103.6,
134,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
135,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
136,38.4 40.0 44.8,39.3 41.0 100.2,40.5 44.8 107.4,41.2 45.0 49.7,41.3 44.5 46.8,41.3 44.2 48.0,47.6 52.0 64.6,50.4 58.8 66.1,53.4 61.1 116.6,
137,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
139,38.0 41.9 44.0,37.0 41.0 47.7,35.0 43.9 47.2,41.7 46.7 54.3,39.7 44.4 58.1,38.6 50.8 59.0,50.0 58.4 66.1,52.1 58.3 62.4,51.3 55.0 61.3,
141,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
144,38.0 41.9 44.0,37.0 41.0 47.7,35.0 43.9 47.2,41.7 46.7 54.3,39.7 44.4 58.1,38.6 50.8 59.0,50.0 58.4 66.1,52.1 58.3 62.4,51.3 55.0 61.3,
148,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
149,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
152,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
158,92.5 108.5 116.2,73.1 108.5 119.7,65.5 88.8 108.7,67.2 81.3 114.8,70.0 83.0 105.8,71.5 90.1 122.3,71.9 93.6 115.8,91.2 103.7 133.6,91.5 107.2 142.2,
161,38.0 41.9 44.0,37.0 41.0 47.7,35.0 43.9 47.2,41.7 46.7 54.3,39.7 44.4 58.1,38.6 50.8 59.0,50.0 58.4 66.1,52.1 58.3 62.4,51.3 55.0 61.3,
169,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
176,74.3 83.3 110.0,75.3 87.5 106.3,80.4 91.7 113.0,83.3 91.7 104.9,84.0 99.1 166.7,85.6 108.0 115.0,86.4 103.4 107.6,96.1 100.0 161.6,99.7 114.8 231.9,
178,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
179,45.8 54.2 57.0,45.8 54.2 57.0,45.8 54.2 57.0,53.9 58.3 65.1,51.5 56.9 67.2,63.6 66.8 81.2,63.6 66.8 81.2,76.5 88.9 92.2,76.5 84.5 87.6,
184,75.0 87.5 109.9,75.0 90.9 118.2,85.9 95.7 107.1,,84.6 100.0 166.7,86.4 106.5 114.4,93.5 100.0 107.1,96.3 100.0 147.6,100.0 149.1 231.9,
189,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
198,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
205,56.0 60.3 72.8,59.8 65.8 71.3,65.2 73.8 91.4,64.7 72.1 82.5,61.1 69.3 81.4,63.5 72.0 87.7,68.4 76.6 86.7,73.8 80.0 83.3,73.2 87.7 103.6,
210,38.0 41.9 44.0,37.0 41.0 47.7,35.0 43.9 47.2,41.7 46.7 54.3,39.7 44.4 58.1,38.6 50.8 59.0,50.0 58.4 66.1,52.1 58.3 62.4,51.3 55.0 61.3,
215,45.8 54.2 57.0,45.8 54.2 57.0,45.8 54.2 57.0,53.9 58.3 65.1,51.5 56.9 67.2,63.6 66.8 81.2,63.6 66.8 81.2,76.5 88.9 92.2,76.5 84.5 87.6,
216,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
231,34.0 34.5 39.0,36.0 37.7 38.8,36.0 37.7 38.8,36.0 37.0 39.4,36.0 37.0 39.4,39.8 40.6 59.9,45.3 49.2 68.3,45.8 58.5 63.9,65.9 74.0 83.3,
233,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
234,74.3 83.3 110.0,75.3 87.5 106.3,80.4 91.7 113.0,83.3 91.7 104.9,84.0 99.1 166.7,85.6 108.0 115.0,86.4 103.4 107.6,96.1 100.0 161.6,99.7 114.8 231.9,
383,118.0 159.0 208.0,123.0 149.0 198.0,108.0 137.0 181.0,106.0 125.0 181.0,128.0 157.0 194.0,106.0 153.0 200.0,119.0 167.0 229.0,128.0 188.0 248.0,169.0 210.0 270.0,
488,135.0 208.0 334.0,114.0 167.0 277.0,107.0 147.0 233.0,107.0 147.0 233.0,107.0 147.0 233.0,70.0 201.0 479.0,136.0 299.0 634.0,126.0 316.0 646.0,131.0 303.0 600.0,
509,50.0 55.0 57.2,,50.0 56.9 61.0,49.0 53.0 60.1,48.0 57.9 64.6,48.6 64.8 67.0,50.3 67.0 70.0,57.0 65.3 86.2,70.4 79.3 89.3,
510,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,133.0 228.0 306.0,146.0 228.0 346.0,148.0 242.0 364.0,160.0 265.0 353.0,
512,,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,249.0 355.0 580.0,296.0 349.0 546.0,254.0 339.0 597.0,
514,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
515,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
517,250.0 329.0 489.0,237.0 301.0 450.0,210.0 253.0 401.0,210.0 253.0 401.0,175.0 248.0 407.0,168.0 236.0 417.0,168.0 273.0 422.0,164.0 277.0 458.0,216.0 282.0 393.0,
518,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
519,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,133.0 228.0 306.0,146.0 228.0 346.0,148.0 242.0 364.0,160.0 265.0 353.0,
520,229.0 276.0 363.0,224.0 255.0 289.0,228.0 257.0 290.0,216.0 289.0 367.0,240.0 316.0 431.0,169.0 238.0 322.0,146.0 225.0 331.0,148.0 259.0 411.0,168.0 259.0 357.0,
521,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,168.0 257.0 428.0,133.0 228.0 306.0,146.0 228.0 346.0,148.0 242.0 364.0,160.0 265.0 353.0,
522,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
523,,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,143.0 233.0 378.0,267.0 282.0 302.0,
525,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
526,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
528,229.0 276.0 363.0,224.0 255.0 289.0,228.0 257.0 290.0,216.0 289.0 367.0,240.0 316.0 431.0,169.0 238.0 322.0,146.0 225.0 331.0,148.0 259.0 411.0,168.0 259.0 357.0,
530,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
531,150.0 177.0 242.0,179.0 220.0 336.0,179.0 220.0 336.0,199.0 251.0 381.0,169.0 223.0 327.0,149.0 228.0 334.0,142.0 214.0 246.0,212.0 232.0 259.0,204.0 241.0 337.0,
532,,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,132.0 205.0 424.0,143.0 233.0 378.0,267.0 282.0 302.0,
533,38.2 40.7 44.3,40.9 40.9 78.8,40.9 40.9 78.8,41.1 44.6 48.7,41.2 43.4 46.2,42.1 44.6 48.0,48.0 52.5 65.3,51.1 59.7 66.1,54.6 61.0 64.9,
535,,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,265.0 284.0 340.0,249.0 355.0 580.0,296.0 349.0 546.0,254.0 339.0 597.0,
536,150.0 177.0 242.0,179.0 220.0 336.0,179.0 220.0 336.0,199.0 251.0 381.0,169.0 223.0 327.0,149.0 228.0 334.0,142.0 214.0 246.0,212.0 232.0 259.0,204.0 241.0 337.0,
537,158.0 190.0 251.0,261.0 278.0 315.0,261.0 278.0 315.0,192.0 258.0 363.0,225.0 269.0 323.0,218.0 262.0 331.0,140.0 245.0 340.0,140.0 244.0 351.0,165.0 292.0 359.0,
538,150.0 177.0 242.0,179.0 220.0 336.0,179.0 220.0 336.0,199.0 251.0 381.0,169.0 223.0 327.0,149.0 228.0 334.0,142.0 214.0 246.0,212.0 232.0 259.0,204.0 241.0 337.0,
545,169.0 238.0 445.0,176.0 217.0 277.0,163.0 237.0 491.0,170.0 240.0 350.0,196.0 275.0 494.0,153.0 244.0 564.0,168.0 221.0 366.0,142.0 223.0 400.0,157.0 282.0 422.0,
547,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
549,365.0 433.0 578.0,315.0 430.0 585.0,,365.0 434.0 522.0,325.0 425.0 616.0,290.0 400.0 534.0,324.0 431.0 587.0,295.0 416.0 597.0,404.0 459.0 623.0,
580,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
583,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
586,169.0 238.0 445.0,176.0 217.0 277.0,163.0 237.0 491.0,170.0 240.0 350.0,196.0 275.0 494.0,153.0 244.0 564.0,168.0 221.0 366.0,142.0 223.0 400.0,157.0 282.0 422.0,
589,365.0 433.0 578.0,315.0 430.0 585.0,,365.0 434.0 522.0,325.0 425.0 616.0,290.0 400.0 534.0,324.0 431.0 587.0,295.0 416.0 597.0,404.0 459.0 623.0,
596,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
601,230.0 278.0 390.0,357.0 479.0 648.0,266.0 378.0 519.0,205.0 308.0 575.0,220.0 315.0 550.0,183.0 317.0 577.0,183.0 304.0 558.0,245.0 403.0 643.0,259.0 453.0 730.0,
602,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
603,365.0 433.0 578.0,315.0 430.0 585.0,,365.0 434.0 522.0,325.0 425.0 616.0,290.0 400.0 534.0,324.0 431.0 587.0,295.0 416.0 597.0,404.0 459.0 623.0,
614,169.0 238.0 445.0,176.0 217.0 277.0,163.0 237.0 491.0,170.0 240.0 350.0,196.0 275.0 494.0,153.0 244.0 564.0,168.0 221.0 366.0,142.0 223.0 400.0,157.0 282.0 422.0,
622,169.0 238.0 445.0,176.0 217.0 277.0,163.0 237.0 491.0,170.0 240.0 350.0,196.0 275.0 494.0,153.0 244.0 564.0,168.0 221.0 366.0,142.0 223.0 400.0,157.0 282.0 422.0,
623,230.0 278.0 390.0,357.0 479.0 648.0,266.0 378.0 519.0,205.0 308.0 575.0,220.0 315.0 550.0,183.0 317.0 577.0,183.0 304.0 558.0,245.0 403.0 643.0,259.0 453.0 730.0,
625,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
630,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
640,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
641,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
642,365.0 433.0 578.0,315.0 430.0 585.0,,365.0 434.0 522.0,325.0 425.0 616.0,290.0 400.0 534.0,324.0 431.0 587.0,295.0 416.0 597.0,404.0 459.0 623.0,
643,365.0 433.0 578.0,315.0 430.0 585.0,,365.0 434.0 522.0,325.0 425.0 616.0,290.0 400.0 534.0,324.0 431.0 587.0,295.0 416.0 597.0,404.0 459.0 623.0,
644,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
651,400.0 522.0 692.0,390.0 599.0 950.0,371.0 445.0 701.0,365.0 626.0 1.127,375.0 639.0 1.097,228.0 469.0 842.0,288.0 573.0 1.107,374.0 644.0 1.126,392.0 605.0 1.07,
654,230.0 278.0 390.0,357.0 479.0 648.0,266.0 378.0 519.0,205.0 308.0 575.0,220.0 315.0 550.0,183.0 317.0 577.0,183.0 304.0 558.0,245.0 403.0 643.0,259.0 453.0 730.0,
705,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
706,,63.2 71.8 76.8,63.2 71.8 76.8,63.2 71.8 76.8,50.3 60.1 68.6,50.3 60.1 68.6,66.4 68.2 75.5,66.4 68.2 75.5,71.7 88.3 91.8,
708,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
709,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
710,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
711,,63.2 71.8 76.8,63.2 71.8 76.8,63.2 71.8 76.8,50.3 60.1 68.6,50.3 60.1 68.6,66.4 68.2 75.5,66.4 68.2 75.5,71.7 88.3 91.8,
713,,34.5 61.4 82.6,34.5 61.4 82.6,34.5 61.4 82.6,53.8 64.4 75.6,65.0 68.6 77.7,66.4 68.4 77.5,57.9 66.8 91.8,66.7 88.6 91.8,
722,,63.2 71.8 76.8,63.2 71.8 76.8,63.2 71.8 76.8,50.3 60.1 68.6,50.3 60.1 68.6,66.4 68.2 75.5,66.4 68.2 75.5,71.7 88.3 91.8,
723,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
725,,34.5 61.4 82.6,34.5 61.4 82.6,34.5 61.4 82.6,53.8 64.4 75.6,65.0 68.6 77.7,66.4 68.4 77.5,57.9 66.8 91.8,66.7 88.6 91.8,
727,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
728,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
729,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
730,,750.0 800.0 900.0,750.0 800.0 900.0,750.0 800.0 900.0,523.3 613.7 715.4,516.1 830.0 967.6,483.9 603.0 973.9,483.9 569.5 867.6,526.0 599.2 750.0,
739,308.0 374.0 568.0,284.0 372.0 642.0,284.0 372.0 642.0,166.0 211.0 291.0,246.0 261.0 315.0,167.0 273.0 506.0,208.0 277.0 412.0,117.0 333.0 752.0,154.0 420.0 879.0,
741,199.0 352.0 689.0,199.0 352.0 689.0,199.0 352.0 689.0,199.0 352.0 689.0,199.0 352.0 689.0,199.0 352.0 689.0,112.0 256.0 460.0,161.0 305.0 598.0,121.0 258.0 463.0,
743,134.0 167.0 204.0,134.0 167.0 204.0,134.0 167.0 204.0,134.0 167.0 204.0,127.0 159.0 195.0,66.0 102.0 130.0,84.0 134.0 222.0,100.0 154.0 280.0,103.0 144.0 218.0,
745,134.0 167.0 204.0,134.0 167.0 204.0,134.0 167.0 204.0,134.0 167.0 204.0,127.0 159.0 195.0,66.0 102.0 130.0,84.0 134.0 222.0,100.0 154.0 280.0,103.0 144.0 218.0,
748,195.0 311.0 524.0,245.0 354.0 806.0,249.0 309.0 437.0,240.0 318.0 505.0,,129.0 266.0 435.0,136.0 259.0 360.0,174.0 305.0 475.0,152.0 279.0 415.0,
749,195.0 311.0 524.0,245.0 354.0 806.0,249.0 309.0 437.0,240.0 318.0 505.0,,129.0 266.0 435.0,136.0 259.0 360.0,174.0 305.0 475.0,152.0 279.0 415.0,
750,195.0 311.0 524.0,245.0 354.0 806.0,249.0 309.0 437.0,240.0 318.0 505.0,,129.0 266.0 435.0,136.0 259.0 360.0,174.0 305.0 475.0,152.0 279.0 415.0,
